epoch,step,train_loss,val_loss
29,8449,0.07253409922122955,
29,8499,0.10433647781610489,
29,8549,0.0968172624707222,
29,8579,,0.3071267008781433
30,8599,0.0882379487156868,
30,8649,0.21845228970050812,
30,8699,0.2616516351699829,
30,8749,0.14687201380729675,
30,8799,0.10701857507228851,
30,8849,0.1831975132226944,
30,8865,,0.3108605444431305
31,8899,0.11227311193943024,
31,8949,0.07944214344024658,
31,8999,0.351647287607193,
31,9049,0.09427495300769806,
31,9099,0.15651550889015198,
31,9149,0.18354347348213196,
31,9151,,0.3139282464981079
32,9199,0.1330607831478119,
32,9249,0.22534120082855225,
32,9299,0.21037639677524567,
32,9349,0.10119686275720596,
32,9399,0.23852430284023285,
32,9437,,0.3018242418766022
33,9449,0.09382428973913193,
33,9499,0.1732044816017151,
33,9549,0.09561765193939209,
33,9599,0.09665067493915558,
33,9649,0.2605036795139313,
33,9699,0.1802992969751358,
33,9723,,0.3063625991344452
34,9749,0.2303113043308258,
34,9799,0.1275244951248169,
34,9849,0.24801327288150787,
34,9899,0.09308646619319916,
34,9949,0.18199516832828522,
34,9999,0.17924875020980835,
34,10009,,0.303764283657074
35,10049,0.14728936553001404,
35,10099,0.1573081910610199,
35,10149,0.14316298067569733,
35,10199,0.13996756076812744,
35,10249,0.09492690861225128,
35,10295,,0.30250322818756104
36,10299,0.12457477301359177,
36,10349,0.09795910120010376,
36,10399,0.08202406764030457,
36,10449,0.11656352132558823,
36,10499,0.15371885895729065,
36,10549,0.1070118099451065,
36,10581,,0.3106311559677124
37,10599,0.16895994544029236,
37,10649,0.2574896812438965,
37,10699,0.1641552597284317,
37,10749,0.0782434418797493,
37,10799,0.12897419929504395,
37,10849,0.18249644339084625,
37,10867,,0.3043733835220337
38,10899,0.136358842253685,
38,10949,0.09553996473550797,
38,10999,0.09527541697025299,
38,11049,0.19424091279506683,
38,11099,0.12068910896778107,
38,11149,0.14478006958961487,
38,11153,,0.30347660183906555
39,11199,0.2760012745857239,
39,11249,0.12635540962219238,
39,11299,0.1337032914161682,
39,11349,0.15650761127471924,
39,11399,0.3132525086402893,
39,11439,,0.30340123176574707
40,11449,0.07155370712280273,
40,11499,0.09807057678699493,
40,11549,0.16203594207763672,
40,11599,0.17072592675685883,
40,11649,0.17793391644954681,
40,11699,0.12193894386291504,
40,11725,,0.3030499219894409
41,11749,0.13217684626579285,
41,11799,0.2327978014945984,
41,11849,0.07662545144557953,
41,11899,0.11197639256715775,
41,11949,0.14690813422203064,
41,11999,0.17138947546482086,
41,12011,,0.30343204736709595
42,12049,0.14552956819534302,
42,12099,0.2931690514087677,
42,12149,0.15584594011306763,
42,12199,0.12358208000659943,
42,12249,0.2128250002861023,
42,12297,,0.30680885910987854
